hcp_id,first_name,last_name,specialty,segment,territory,city,state,practice_type,account_tenure,opt_out_flag,channel_preference,interaction_count_digital_ad,interaction_count_email,interaction_count_phone_call,interaction_count_rep_visit,interaction_count_webinar,success_rate_digital_ad,success_rate_email,success_rate_phone_call,success_rate_rep_visit,success_rate_webinar,recency_days_digital_ad,recency_days_email,recency_days_phone_call,recency_days_rep_visit,recency_days_webinar,frequency_score_rep_visit,recency_score_rep_visit,channel_score_rep_visit,frequency_score_phone_call,recency_score_phone_call,channel_score_phone_call,frequency_score_webinar,recency_score_webinar,channel_score_webinar,frequency_score_email,recency_score_email,channel_score_email,frequency_score_digital_ad,recency_score_digital_ad,channel_score_digital_ad,arbitrary_weighted_score,entropy_weighted_score,arbitrary_weighted_rank,entropy_weighted_rank,score_difference_entropy_minus_arbitrary,recommended_channel,engagement_eligible
52,Erin,Herrera,endocrinology,medium_value,TERR_22,Oklahoma City,OK,clinic,2.6,False,Mixed,9.0,5.0,3.0,2.0,4.0,0.2222222222222222,0.4,0.0,0.0,0.0,49.0,22.0,44.0,214.0,39.0,0.11764705882352941,0.12295081967213116,0.05988428158148505,0.1875,0.4054054054054054,0.13733108108108108,0.4,0.4347826086956522,0.20695652173913043,0.29411764705882354,0.5769230769230769,0.40361990950226245,0.5625,0.379746835443038,0.3558104781997187,20.07,24.26,421,346,4.19,email,True
53,Joseph,Davidson,oncology,low_value,TERR_42,Philadelphia,PA,cancer_center,2.2,False,Digital-Heavy,3.0,5.0,5.0,2.0,3.0,0.6666666666666666,0.2,0.0,0.0,0.0,23.0,10.0,18.0,72.0,126.0,0.11764705882352941,0.29411764705882354,0.09411764705882353,0.3125,0.625,0.21875,0.3,0.1923076923076923,0.12846153846153846,0.29411764705882354,0.75,0.3382352941176471,0.1875,0.5660377358490566,0.5027908805031446,22.38,27.51,394,271,5.13,digital_ad,True
54,Daniel,Graham,cardiology,medium_value,TERR_44,Oakland,CA,private_practice,2.9,False,Digital-Heavy,10.0,9.0,2.0,1.0,2.0,0.1,0.2222222222222222,0.0,0.0,0.0,28.0,84.0,56.0,142.0,213.0,0.058823529411764705,0.1744186046511628,0.05253077975376197,0.125,0.3488372093023256,0.10726744186046511,0.2,0.1234567901234568,0.08469135802469135,0.5294117647058824,0.2631578947368421,0.3225662194702442,0.625,0.5172413793103449,0.340948275862069,15.37,19.53,468,422,4.16,digital_ad,True
55,Shawn,Mckay,dermatology,medium_value,TERR_35,Virginia Beach,VA,private_practice,0.9,False,In-Person-Heavy,2.0,5.0,3.0,8.0,5.0,0.0,0.6,0.0,0.25,0.2,64.0,17.0,148.0,77.0,115.0,0.47058823529411764,0.2803738317757009,0.3222512369433755,0.1875,0.16853932584269662,0.08995786516853932,0.5,0.2068965517241379,0.29137931034482756,0.29411764705882354,0.6382978723404256,0.5158948685857322,0.125,0.3191489361702128,0.10132978723404257,26.55,25.87,323,312,-0.68,email,True
56,Nancy,Baker,endocrinology,high_value,TERR_42,Baltimore,MD,private_practice,0.5,False,In-Person-Heavy,14.0,13.0,2.0,2.0,4.0,0.0,0.23076923076923078,0.0,0.0,0.5,8.0,14.0,57.0,142.0,157.0,0.11764705882352941,0.1744186046511628,0.07017783857729137,0.125,0.3448275862068966,0.10646551724137931,0.4,0.16042780748663102,0.4020855614973262,0.7647058823529411,0.6818181818181818,0.4811600164541341,0.875,0.7894736842105263,0.42039473684210527,25.8,30.44,339,210,4.64,email,True
57,Vincent,White,cardiology,low_value,TERR_37,Portland,OR,hospital,1.6,True,In-Person-Heavy,1.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.8,0.0,171.0,,,123.0,71.0,0.29411764705882354,0.19607843137254904,0.5274509803921569,0.0,0.0,0.0,0.3,0.297029702970297,0.1494059405940594,0.0,0.0,0.0,0.0625,0.14925373134328357,0.048600746268656715,19.54,14.45,429,472,-5.09,Do Not Contact,False
58,Rita,Harrell,dermatology,high_value,TERR_12,New York,NY,private_practice,2.6,False,Digital-Heavy,1.0,5.0,7.0,15.0,2.0,0.0,0.4,0.2857142857142857,0.8666666666666667,0.0,85.0,14.0,3.0,23.0,99.0,0.8823529411764706,0.5660377358490566,0.8112467628560858,0.4375,0.9090909090909091,0.4559253246753247,0.2,0.23255813953488372,0.10651162790697674,0.29411764705882354,0.6818181818181818,0.42459893048128344,0.0625,0.2608695652173913,0.07092391304347827,43.02,36.34,52,89,-6.68,rep_visit,True
59,Kenneth,Fowler,oncology,low_value,TERR_25,Virginia Beach,VA,private_practice,2.3,True,In-Person-Heavy,1.0,0.0,0.0,10.0,3.0,0.0,0.0,0.0,0.8,0.0,175.0,,,22.0,99.0,0.5882352941176471,0.5769230769230769,0.6918552036199096,0.0,0.0,0.0,0.3,0.23255813953488372,0.13651162790697674,0.0,0.0,0.0,0.0625,0.14634146341463417,0.04801829268292683,24.21,17.54,365,442,-6.67,Do Not Contact,False
60,Chelsea,Hernandez,dermatology,medium_value,TERR_39,Phoenix,AZ,private_practice,1.0,False,Digital-Heavy,6.0,9.0,7.0,4.0,5.0,0.0,0.1111111111111111,0.14285714285714285,0.75,0.2,25.0,168.0,60.0,52.0,4.0,0.23529411764705882,0.36585365853658536,0.5187589670014346,0.4375,0.3333333333333333,0.2693452380952381,0.5,0.8823529411764706,0.42647058823529416,0.5294117647058824,0.15151515151515152,0.24468211527035055,0.375,0.5454545454545454,0.22159090909090906,36.47,32.92,160,160,-3.55,rep_visit,True
61,Kathryn,Ryan,dermatology,medium_value,TERR_29,Columbus,OH,private_practice,4.7,False,Mixed,3.0,4.0,3.0,3.0,7.0,0.0,0.5,0.6666666666666666,0.0,0.42857142857142855,78.0,129.0,151.0,60.0,16.0,0.17647058823529413,0.3333333333333333,0.1196078431372549,0.1875,0.16574585635359115,0.42273250460405154,0.7,0.6521739130434783,0.5547204968944099,0.23529411764705882,0.18867924528301888,0.3583240843507214,0.1875,0.2777777777777778,0.11180555555555555,30.19,29.1,255,236,-1.09,webinar,True
62,Kimberly,Moreno,endocrinology,medium_value,TERR_46,Phoenix,AZ,private_practice,3.1,True,Mixed,5.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,0.2857142857142857,0.0,39.0,,,67.0,46.0,0.4117647058823529,0.30927835051546393,0.3282422247249415,0.0,0.0,0.0,0.3,0.39473684210526316,0.16894736842105262,0.0,0.0,0.0,0.3125,0.4347826086956522,0.18070652173913043,15.94,14.15,464,473,-1.79,Do Not Contact,False
63,Aaron,Nguyen,endocrinology,low_value,TERR_30,Mesa,AZ,private_practice,0.8,False,In-Person-Heavy,2.0,3.0,3.0,3.0,4.0,0.0,1.0,0.6666666666666666,0.6666666666666666,0.0,65.0,21.0,240.0,122.0,39.0,0.17647058823529413,0.19736842105263158,0.42574819401444786,0.1875,0.1111111111111111,0.4118055555555555,0.4,0.4347826086956522,0.20695652173913043,0.17647058823529413,0.5882352941176471,0.6705882352941177,0.125,0.31578947368421056,0.10065789473684211,36.72,35.14,154,113,-1.58,email,True
64,Andrew,Hickman,oncology,medium_value,TERR_34,Milwaukee,WI,cancer_center,4.4,False,Digital-Heavy,6.0,2.0,9.0,4.0,3.0,0.0,0.5,0.4444444444444444,1.0,0.0,51.0,23.0,37.0,45.0,7.0,0.23529411764705882,0.4,0.6505882352941177,0.5625,0.44776119402985076,0.48052446102819235,0.3,0.8108108108108107,0.25216216216216214,0.11764705882352941,0.5660377358490566,0.3985016648168701,0.375,0.37037037037037035,0.18657407407407406,42.95,38.43,55,48,-4.52,rep_visit,True
65,Natasha,Decker,oncology,medium_value,TERR_04,San Francisco,CA,cancer_center,3.4,False,Mixed,1.0,2.0,8.0,11.0,4.0,1.0,0.0,0.75,0.45454545454545453,1.0,129.0,11.0,50.0,73.0,148.0,0.6470588235294118,0.29126213592233013,0.47964280151601685,0.5,0.37499999999999994,0.6,0.4,0.16853932584269662,0.6537078651685393,0.11764705882352941,0.7317073170731707,0.18163558106169297,0.0625,0.18867924528301888,0.5564858490566038,50.54,49.04,5,3,-1.5,webinar,True
66,Kyle,Brown,oncology,high_value,TERR_27,Washington,DC,hospital,4.2,False,Digital-Heavy,3.0,8.0,8.0,5.0,1.0,0.0,0.0,0.5,0.2,0.0,93.0,99.0,52.0,18.0,78.0,0.29411764705882354,0.625,0.31323529411764706,0.5,0.36585365853658536,0.4731707317073171,0.1,0.2777777777777778,0.08555555555555555,0.47058823529411764,0.23255813953488372,0.18768809849521204,0.1875,0.24390243902439027,0.10503048780487806,24.96,22.37,352,382,-2.59,phone_call,True
67,Natalie,Arroyo,endocrinology,low_value,TERR_37,Jacksonville,FL,private_practice,6.0,False,In-Person-Heavy,1.0,0.0,8.0,3.0,2.0,0.0,0.0,0.25,0.6666666666666666,0.5,149.0,,4.0,43.0,21.0,0.17647058823529413,0.410958904109589,0.46846629062583933,0.5,0.8823529411764706,0.4514705882352942,0.2,0.5882352941176471,0.42764705882352944,0.0,0.0,0.0,0.0625,0.16759776536312848,0.052269553072625694,32.42,25.84,226,313,-6.58,rep_visit,True
68,Christopher,Tucker,cardiology,high_value,TERR_43,Oakland,CA,clinic,0.5,False,Digital-Heavy,11.0,7.0,7.0,4.0,5.0,0.2727272727272727,0.42857142857142855,0.42857142857142855,0.25,0.4,9.0,78.0,23.0,4.0,35.0,0.23529411764705882,0.8823529411764706,0.3720588235294118,0.4375,0.5660377358490566,0.4587432614555256,0.5,0.46153846153846145,0.4423076923076923,0.4117647058823529,0.2777777777777778,0.3933706816059757,0.6875,0.7692307692307692,0.4964597902097902,42.53,43.51,58,11,0.98,digital_ad,True
69,Chad,Hodges,dermatology,medium_value,TERR_08,Louisville,KY,private_practice,3.5,False,Mixed,0.0,4.0,4.0,5.0,3.0,0.0,0.25,0.5,0.4,0.3333333333333333,,7.0,66.0,53.0,150.0,0.29411764705882354,0.3614457831325301,0.3605244507441531,0.25,0.3125,0.3875,0.3,0.16666666666666666,0.29,0.23529411764705882,0.8108108108108107,0.3577503974562798,0.0,0.0,0.0,29.73,26.0,261,309,-3.73,phone_call,True
70,Katie,Anderson,oncology,low_value,TERR_41,San Antonio,TX,cancer_center,3.1,False,Digital-Heavy,7.0,5.0,1.0,1.0,2.0,0.14285714285714285,0.6,0.0,0.0,0.0,71.0,2.0,164.0,150.0,140.0,0.058823529411764705,0.16666666666666666,0.050980392156862744,0.0625,0.15463917525773196,0.049677835051546396,0.2,0.1764705882352941,0.09529411764705882,0.29411764705882354,0.9375,0.575735294117647,0.4375,0.297029702970297,0.26208451202263083,17.0,21.69,457,393,4.69,email,True
71,Thomas,Pierce,endocrinology,low_value,TERR_36,San Jose,CA,clinic,3.5,False,In-Person-Heavy,6.0,14.0,5.0,0.0,2.0,0.16666666666666666,0.42857142857142855,0.0,0.0,0.0,35.0,10.0,109.0,,21.0,0.0,0.0,0.0,0.3125,0.21582733812949642,0.1369154676258993,0.2,0.5882352941176471,0.17764705882352944,0.8235294117647058,0.75,0.6113445378151261,0.375,0.46153846153846145,0.2881410256410256,19.78,24.93,428,331,5.15,email,True
72,Joseph,Brennan,dermatology,high_value,TERR_49,Sacramento,CA,clinic,1.1,False,Mixed,2.0,6.0,8.0,7.0,6.0,0.0,0.0,0.25,0.5714285714285714,0.0,67.0,21.0,9.0,29.0,87.0,0.4117647058823529,0.5084745762711864,0.5109386127332289,0.5,0.7692307692307692,0.4288461538461539,0.6,0.25641025641025644,0.2312820512820513,0.35294117647058826,0.5882352941176471,0.2235294117647059,0.125,0.30927835051546393,0.09935567010309279,33.37,28.64,204,247,-4.73,rep_visit,True
73,Rodney,Lewis,endocrinology,low_value,TERR_37,Jacksonville,FL,private_practice,1.6,False,In-Person-Heavy,0.0,4.0,6.0,13.0,2.0,0.0,0.5,0.8333333333333334,0.3076923076923077,0.5,,18.0,1.0,30.0,39.0,0.7647058823529411,0.5,0.48325791855203615,0.375,0.9677419354838709,0.7227150537634408,0.2,0.4347826086956522,0.39695652173913043,0.23529411764705882,0.625,0.4455882352941176,0.0,0.0,0.0,43.57,37.81,45,56,-5.76,phone_call,True
74,Amber,Blair,primary_care,low_value,TERR_35,Raleigh,NC,clinic,1.0,False,Digital-Heavy,2.0,2.0,5.0,0.0,1.0,0.0,0.5,0.2,0.0,1.0,74.0,206.0,15.0,,122.0,0.0,0.0,0.0,0.3125,0.6666666666666666,0.32708333333333334,0.1,0.19736842105263158,0.5694736842105264,0.11764705882352941,0.1271186440677966,0.3107178464606181,0.125,0.28846153846153844,0.09519230769230769,24.02,23.91,369,355,-0.11,webinar,True
75,James,Collins,primary_care,medium_value,TERR_19,Arlington,TX,private_practice,0.5,False,Mixed,4.0,5.0,2.0,0.0,3.0,0.0,0.2,0.0,0.0,0.0,226.0,23.0,114.0,,186.0,0.0,0.0,0.0,0.125,0.20833333333333334,0.07916666666666666,0.3,0.1388888888888889,0.11777777777777777,0.29411764705882354,0.5660377358490566,0.30144284128745835,0.25,0.1171875,0.0984375,9.94,11.88,494,483,1.94,email,True
76,Wanda,Santos,endocrinology,high_value,TERR_12,Dallas,TX,private_practice,0.5,False,In-Person-Heavy,10.0,14.0,7.0,2.0,1.0,0.0,0.21428571428571427,0.2857142857142857,0.0,0.0,16.0,24.0,8.0,151.0,66.0,0.11764705882352941,0.16574585635359115,0.06844328891777705,0.4375,0.7894736842105263,0.4320018796992482,0.1,0.3125,0.0925,0.8235294117647058,0.5555555555555556,0.46531279178338,0.625,0.6521739130434783,0.3179347826086957,24.29,27.82,362,264,3.53,email,True
77,Samuel,Holmes,endocrinology,low_value,TERR_05,Sacramento,CA,hospital,2.7,False,In-Person-Heavy,2.0,5.0,2.0,1.0,2.0,0.0,0.2,0.0,0.0,0.0,52.0,158.0,78.0,221.0,94.0,0.058823529411764705,0.1195219123505976,0.04155144129364893,0.125,0.2777777777777778,0.09305555555555556,0.2,0.24193548387096778,0.10838709677419356,0.29411764705882354,0.1595744680851064,0.22015018773466832,0.125,0.36585365853658536,0.11067073170731706,10.24,11.5,493,487,1.26,email,True
78,David,Walker,endocrinology,low_value,TERR_36,Nashville,TN,private_practice,4.4,False,Digital-Heavy,2.0,2.0,4.0,8.0,1.0,0.0,0.5,0.25,0.375,0.0,16.0,53.0,112.0,21.0,290.0,0.47058823529411764,0.5882352941176471,0.44632352941176473,0.25,0.2112676056338028,0.24225352112676057,0.1,0.09375,0.04875,0.11764705882352941,0.3614457831325301,0.35758327427356484,0.125,0.6521739130434783,0.16793478260869565,27.09,25.46,309,321,-1.63,rep_visit,True
79,Matthew,Chapman,primary_care,medium_value,TERR_47,Jacksonville,FL,private_practice,2.7,False,In-Person-Heavy,4.0,7.0,5.0,2.0,3.0,0.0,0.0,0.2,1.0,0.6666666666666666,142.0,7.0,17.0,190.0,36.0,0.11764705882352941,0.13636363636363638,0.562566844919786,0.3125,0.6382978723404256,0.32140957446808516,0.3,0.45454545454545453,0.5142424242424243,0.4117647058823529,0.8108108108108107,0.28569157392686806,0.25,0.1744186046511628,0.10988372093023255,39.52,34.14,105,136,-5.38,rep_visit,True
80,Jerry,Robinson,primary_care,high_value,TERR_38,San Antonio,TX,clinic,3.4,False,In-Person-Heavy,2.0,1.0,12.0,6.0,7.0,0.5,0.0,0.75,1.0,0.0,242.0,29.0,44.0,4.0,21.0,0.35294117647058826,0.8823529411764706,0.7823529411764706,0.75,0.4054054054054054,0.681081081081081,0.7,0.5882352941176471,0.3276470588235294,0.058823529411764705,0.5084745762711864,0.1193419740777667,0.125,0.11029411764705882,0.3095588235294117,50.08,43.44,6,13,-6.64,rep_visit,True
81,Chad,Welch,dermatology,high_value,TERR_08,New Orleans,LA,private_practice,0.5,False,Digital-Heavy,12.0,11.0,3.0,0.0,4.0,0.0,0.2727272727272727,0.3333333333333333,0.0,0.0,53.0,16.0,32.0,,86.0,0.0,0.0,0.0,0.1875,0.48387096774193555,0.3196908602150538,0.4,0.25862068965517243,0.17172413793103447,0.6470588235294118,0.6521739130434783,0.46091606603115554,0.75,0.3614457831325301,0.297289156626506,21.2,25.23,406,326,4.03,email,True
82,Jeremy,Whitehead,dermatology,low_value,TERR_07,Oklahoma City,OK,private_practice,1.3,True,Digital-Heavy,2.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,1.0,0.5,295.0,,,52.0,120.0,0.11764705882352941,0.36585365853658536,0.6084648493543758,0.0,0.0,0.0,0.4,0.2,0.41000000000000003,0.0,0.0,0.0,0.125,0.0923076923076923,0.05596153846153846,27.29,20.69,306,406,-6.6,Do Not Contact,False
83,Michele,Jones,dermatology,high_value,TERR_26,Denver,CO,clinic,0.5,False,Mixed,4.0,3.0,6.0,5.0,8.0,0.0,0.0,0.0,0.2,0.75,106.0,247.0,37.0,80.0,4.0,0.29411764705882354,0.27272727272727276,0.24278074866310162,0.375,0.44776119402985076,0.20205223880597015,0.8,0.8823529411764706,0.7914705882352941,0.17647058823529413,0.10830324909747294,0.07460182629008283,0.25,0.22058823529411764,0.11911764705882352,30.06,26.35,258,298,-3.71,webinar,True
84,John,Caldwell,cardiology,high_value,TERR_20,Memphis,TN,private_practice,5.2,False,Digital-Heavy,1.0,4.0,8.0,8.0,1.0,0.0,0.5,0.375,0.875,0.0,133.0,11.0,25.0,1.0,30.0,0.47058823529411764,0.9677419354838709,0.7722248576850095,0.5,0.5454545454545454,0.4465909090909091,0.1,0.5,0.13,0.23529411764705882,0.7317073170731707,0.4669296987087518,0.0625,0.18404907975460122,0.055559815950920244,42.54,36.23,57,91,-6.31,rep_visit,True
85,Jason,Anderson,dermatology,low_value,TERR_49,Oklahoma City,OK,hospital,0.5,False,Digital-Heavy,2.0,5.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.7142857142857143,186.0,17.0,158.0,,44.0,0.0,0.0,0.0,0.0625,0.1595744680851064,0.050664893617021284,0.7,0.4054054054054054,0.6482239382239383,0.29411764705882354,0.6382978723404256,0.2158948685857322,0.125,0.1388888888888889,0.06527777777777778,18.2,17.83,441,438,-0.37,webinar,True
86,Selena,Duncan,primary_care,high_value,TERR_44,Minneapolis,MN,private_practice,1.8,False,In-Person-Heavy,1.0,12.0,8.0,3.0,3.0,0.0,0.0,0.25,0.0,0.3333333333333333,185.0,7.0,56.0,46.0,66.0,0.17647058823529413,0.39473684210526316,0.13188854489164087,0.5,0.3488372093023256,0.34476744186046515,0.3,0.3125,0.31916666666666665,0.7058823529411765,0.8108108108108107,0.37392686804451514,0.0625,0.13953488372093023,0.04665697674418605,23.54,22.65,375,378,-0.89,email,True
87,Thomas,Mueller,dermatology,medium_value,TERR_37,Kansas City,MO,private_practice,1.4,False,Mixed,5.0,7.0,0.0,0.0,7.0,0.2,0.2857142857142857,0.0,0.0,0.5714285714285714,35.0,43.0,,,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.3225806451612903,0.5602304147465438,0.4117647058823529,0.410958904109589,0.34857833544376654,0.3125,0.46153846153846145,0.2860576923076923,20.72,23.78,413,359,3.06,webinar,True
88,Lindsey,Lee,cardiology,low_value,TERR_47,Raleigh,NC,hospital,4.5,False,Digital-Heavy,2.0,5.0,9.0,7.0,0.0,0.0,0.0,0.3333333333333333,0.42857142857142855,0.0,212.0,105.0,38.0,21.0,,0.4117647058823529,0.5882352941176471,0.45546218487394957,0.5625,0.4411764705882353,0.4236519607843137,0.0,0.0,0.0,0.29411764705882354,0.2222222222222222,0.1326797385620915,0.125,0.12396694214876033,0.062293388429752065,25.06,20.75,347,403,-4.31,rep_visit,True
89,Collin,Jordan,primary_care,low_value,TERR_16,Nashville,TN,clinic,4.6,True,In-Person-Heavy,6.0,0.0,0.0,0.0,4.0,0.16666666666666666,0.0,0.0,0.0,0.0,8.0,,,,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.20134228187919462,0.16026845637583892,0.0,0.0,0.0,0.375,0.7894736842105263,0.3537280701754386,8.51,11.81,497,486,3.3,Do Not Contact,False
90,Rodney,Owens,primary_care,low_value,TERR_16,San Diego,CA,hospital,2.7,True,Digital-Heavy,2.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,66.0,,,84.0,21.0,0.23529411764705882,0.2631578947368421,0.12321981424148606,0.0,0.0,0.0,0.6,0.5882352941176471,0.29764705882352943,0.0,0.0,0.0,0.125,0.3125,0.1,11.15,10.11,490,495,-1.04,Do Not Contact,False
91,Jessica,Nunez,endocrinology,high_value,TERR_08,Cleveland,OH,private_practice,3.5,False,Digital-Heavy,1.0,2.0,9.0,8.0,7.0,0.0,0.0,0.8888888888888888,0.5,0.42857142857142855,50.0,225.0,81.0,28.0,25.0,0.47058823529411764,0.5172413793103449,0.4946247464503043,0.5625,0.27027027027027023,0.6672484984984984,0.7,0.5454545454545454,0.5333766233766234,0.11764705882352941,0.11764705882352941,0.058823529411764705,0.0625,0.37499999999999994,0.09375,41.14,34.12,74,137,-7.02,phone_call,True
92,Tracey,Garcia,endocrinology,low_value,TERR_27,Indianapolis,IN,private_practice,0.5,False,Digital-Heavy,1.0,7.0,2.0,3.0,3.0,0.0,0.2857142857142857,0.5,0.0,0.3333333333333333,198.0,29.0,161.0,74.0,44.0,0.17647058823529413,0.28846153846153844,0.11063348416289592,0.125,0.15706806282722513,0.318913612565445,0.3,0.4054054054054054,0.33774774774774774,0.4117647058823529,0.5084745762711864,0.36808146987608603,0.0625,0.13157894736842105,0.04506578947368421,22.65,21.93,387,390,-0.72,email,True
93,Richard,Morgan,primary_care,medium_value,TERR_46,Sacramento,CA,private_practice,0.5,False,Mixed,6.0,11.0,2.0,0.0,5.0,0.0,0.2727272727272727,0.0,0.0,0.4,35.0,59.0,249.0,,23.0,0.0,0.0,0.0,0.125,0.1075268817204301,0.05900537634408602,0.5,0.5660377358490566,0.4632075471698113,0.6470588235294118,0.33707865168539325,0.3978970137595385,0.375,0.46153846153846145,0.2048076923076923,19.48,22.04,430,388,2.56,webinar,True
94,Michelle,Wright,dermatology,medium_value,TERR_05,Wichita,KS,hospital,3.5,False,Digital-Heavy,2.0,6.0,5.0,3.0,0.0,0.0,0.0,0.2,0.3333333333333333,0.0,224.0,32.0,42.0,91.0,,0.17647058823529413,0.24793388429752067,0.26919461999675903,0.3125,0.4166666666666667,0.27708333333333335,0.0,0.0,0.0,0.35294117647058826,0.48387096774193555,0.2026565464895636,0.125,0.11811023622047244,0.061122047244094486,17.57,15.82,451,462,-1.75,phone_call,True
95,James,West,primary_care,low_value,TERR_01,Seattle,WA,private_practice,1.1,False,Digital-Heavy,3.0,8.0,3.0,0.0,4.0,0.0,0.625,0.0,0.0,0.5,3.0,25.0,137.0,,57.0,0.0,0.0,0.0,0.1875,0.17964071856287425,0.09217814371257485,0.4,0.3448275862068966,0.43896551724137933,0.47058823529411764,0.5454545454545454,0.5627673796791444,0.1875,0.9090909090909091,0.23806818181818182,22.64,26.34,389,300,3.7,email,True
96,Robert,Ramirez,primary_care,low_value,TERR_25,El Paso,TX,private_practice,1.0,False,In-Person-Heavy,3.0,5.0,5.0,4.0,4.0,0.0,0.0,0.2,0.75,0.25,45.0,100.0,113.0,30.0,60.0,0.23529411764705882,0.5,0.5455882352941176,0.3125,0.2097902097902098,0.23570804195804196,0.4,0.3333333333333333,0.31166666666666665,0.29411764705882354,0.23076923076923073,0.1343891402714932,0.1875,0.4,0.13625,31.37,26.55,240,293,-4.82,rep_visit,True
97,John,Leblanc,cardiology,medium_value,TERR_01,Boston,MA,clinic,0.5,False,Mixed,5.0,6.0,5.0,4.0,7.0,0.2,0.5,0.4,0.5,0.42857142857142855,7.0,0.0,248.0,24.0,37.0,0.23529411764705882,0.5555555555555556,0.4316993464052287,0.3125,0.1079136690647482,0.31533273381294963,0.7,0.44776119402985076,0.5138379530916845,0.35294117647058826,1.0,0.5558823529411765,0.3125,0.8108108108108107,0.35591216216216215,43.21,43.08,50,14,-0.13,email,True
98,Scott,Callahan,endocrinology,medium_value,TERR_38,Chicago,IL,hospital,0.5,False,Digital-Heavy,1.0,3.0,9.0,7.0,3.0,1.0,0.0,0.2222222222222222,0.7142857142857143,0.3333333333333333,213.0,219.0,1.0,129.0,74.0,0.4117647058823529,0.18867924528301888,0.5184081179641669,0.5625,0.9677419354838709,0.4734094982078853,0.3,0.28846153846153844,0.31435897435897436,0.17647058823529413,0.12048192771084336,0.07703756201275691,0.0625,0.1234567901234568,0.5434413580246914,40.61,39.48,82,36,-1.13,digital_ad,True
99,Andrea,Williams,dermatology,medium_value,TERR_21,Columbus,OH,clinic,0.7,False,In-Person-Heavy,0.0,1.0,6.0,1.0,2.0,0.0,0.0,0.16666666666666666,1.0,0.5,,100.0,1.0,288.0,155.0,0.058823529411764705,0.09433962264150944,0.5365149833518313,0.375,0.9677419354838709,0.3893817204301075,0.2,0.16216216216216214,0.34243243243243243,0.058823529411764705,0.23076923076923073,0.06380090497737556,0.0,0.0,0.0,31.69,24.63,237,336,-7.06,rep_visit,True
100,Yvette,Huff,primary_care,low_value,TERR_13,Houston,TX,private_practice,2.3,True,Digital-Heavy,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,1.0,0.5,,,,30.0,190.0,0.29411764705882354,0.5,0.6882352941176471,0.0,0.0,0.0,0.2,0.13636363636363638,0.3372727272727273,0.0,0.0,0.0,0.0,0.0,0.0,27.39,19.63,304,421,-7.76,Do Not Contact,False
101,Tanya,House,primary_care,low_value,TERR_26,Fresno,CA,clinic,1.6,True,In-Person-Heavy,1.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,0.5,1.0,79.0,,,10.0,183.0,0.7058823529411765,0.75,0.611764705882353,0.0,0.0,0.0,0.1,0.14084507042253522,0.558169014084507,0.0,0.0,0.0,0.0625,0.27522935779816515,0.07379587155963303,30.62,23.73,248,361,-6.89,Do Not Contact,False
