hcp_id,first_name,last_name,specialty,segment,territory,city,state,practice_type,account_tenure,opt_out_flag,channel_preference,interaction_count_digital_ad,interaction_count_email,interaction_count_phone_call,interaction_count_rep_visit,interaction_count_webinar,success_rate_digital_ad,success_rate_email,success_rate_phone_call,success_rate_rep_visit,success_rate_webinar,recency_days_digital_ad,recency_days_email,recency_days_phone_call,recency_days_rep_visit,recency_days_webinar,frequency_score_rep_visit,recency_score_rep_visit,success_score_rep_visit,frequency_score_phone_call,recency_score_phone_call,success_score_phone_call,frequency_score_webinar,recency_score_webinar,success_score_webinar,frequency_score_email,recency_score_email,success_score_email,frequency_score_digital_ad,recency_score_digital_ad,success_score_digital_ad,entropy_channel_score_rep_visit,entropy_channel_score_phone_call,entropy_channel_score_webinar,entropy_channel_score_email,entropy_channel_score_digital_ad,entropy_weighted_score,entropy_weighted_rank,recommended_channel,engagement_eligible,ml_primary_channel,ml_primary_probability
47,Laura,Henderson,oncology,low_value,TERR_23,Los Angeles,CA,private_practice,5.8,False,In-Person-Heavy,2.0,4.0,4.0,3.0,3.0,0.0,0.5,0.0,0.0,0.0,8.0,112.0,23.0,17.0,109.0,0.17647058823529413,0.6382978723404256,0.0,0.25,0.5660377358490566,0.0,0.3,0.21582733812949642,0.0,0.23529411764705882,0.2112676056338028,0.5,0.125,0.7894736842105263,0.0,0.16832299881865898,0.1687224736445447,0.10691752908129454,0.3853938209496154,0.18878419725487433,20.52,405,email,True,rep_visit,0.363
48,Bryan,James,cardiology,high_value,TERR_40,Tucson,AZ,private_practice,1.2,False,In-Person-Heavy,2.0,4.0,7.0,4.0,6.0,0.0,0.0,0.14285714285714285,1.0,0.3333333333333333,3.0,23.0,71.0,9.0,107.0,0.23529411764705882,0.7692307692307692,1.0,0.4375,0.297029702970297,0.14285714285714285,0.6,0.21897810218978103,0.3333333333333333,0.23529411764705882,0.5660377358490566,0.0,0.125,0.9090909090909091,0.0,0.7933159890094916,0.23594783782594198,0.36523718580432807,0.16566279958316815,0.21344737418414306,34.72,111,rep_visit,True,rep_visit,0.3614
49,Wendy,Rice,primary_care,medium_value,TERR_35,Cleveland,OH,clinic,4.2,False,Digital-Heavy,2.0,5.0,4.0,6.0,7.0,1.0,0.0,0.0,0.6666666666666666,0.42857142857142855,84.0,22.0,38.0,10.0,119.0,0.35294117647058826,0.75,0.6666666666666666,0.25,0.4411764705882353,0.0,0.7,0.20134228187919462,0.42857142857142855,0.29411764705882354,0.5769230769230769,0.0,0.125,0.2631578947368421,1.0,0.6185756332846908,0.14297805865899837,0.4381932192782827,0.1801458807248502,0.6660242234637999,42.88,20,digital_ad,True,rep_visit,0.5145
50,Tasha,Valencia,primary_care,medium_value,TERR_07,Kansas City,MO,clinic,3.3,True,In-Person-Heavy,2.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,1.0,0.5,94.0,,,42.0,142.0,0.29411764705882354,0.4166666666666667,1.0,0.0,0.0,0.0,0.2,0.1744186046511628,0.5,0.0,0.0,0.0,0.125,0.24193548387096778,0.0,0.7328615522288584,0.0,0.3704529229199739,0.0,0.07589049382702807,22.78,359,Do Not Contact,False,rep_visit,0.728
51,Alexander,Le,dermatology,high_value,TERR_23,Charlotte,NC,private_practice,3.4,False,Digital-Heavy,7.0,12.0,4.0,3.0,5.0,0.2857142857142857,0.25,0.5,0.3333333333333333,0.0,50.0,35.0,30.0,220.0,16.0,0.17647058823529413,0.12000000000000002,0.3333333333333333,0.25,0.5,0.5,0.5,0.6521739130434783,0.0,0.7058823529411765,0.46153846153846145,0.25,0.4375,0.37499999999999994,0.2857142857142857,0.2567108560645303,0.44798554095659865,0.23849684795333742,0.3884657757183567,0.33570379291284064,33.27,141,phone_call,True,rep_visit,0.3651
52,Erin,Herrera,endocrinology,medium_value,TERR_22,Oklahoma City,OK,clinic,2.6,False,Mixed,9.0,5.0,3.0,2.0,4.0,0.2222222222222222,0.4,0.0,0.0,0.0,49.0,22.0,44.0,214.0,39.0,0.11764705882352941,0.12295081967213116,0.0,0.1875,0.4054054054054054,0.0,0.4,0.4347826086956522,0.0,0.29411764705882354,0.5769230769230769,0.4,0.5625,0.379746835443038,0.2222222222222222,0.04982790385929353,0.12259901690228882,0.17286842104713196,0.4144490826039334,0.32549876028363506,22.69,361,email,True,rep_visit,0.3128
53,Joseph,Davidson,oncology,low_value,TERR_42,Philadelphia,PA,cancer_center,2.2,False,Digital-Heavy,3.0,5.0,5.0,2.0,3.0,0.6666666666666666,0.2,0.0,0.0,0.0,23.0,10.0,18.0,72.0,126.0,0.11764705882352941,0.29411764705882354,0.0,0.3125,0.625,0.0,0.3,0.1923076923076923,0.0,0.29411764705882354,0.75,0.2,0.1875,0.5660377358490566,0.6666666666666666,0.08511979223474375,0.1938831732596808,0.10206815068452132,0.33298320151358757,0.5462241953488329,27.34,258,digital_ad,True,rep_visit,0.2472
54,Daniel,Graham,cardiology,medium_value,TERR_44,Oakland,CA,private_practice,2.9,False,Digital-Heavy,10.0,9.0,2.0,1.0,2.0,0.1,0.2222222222222222,0.0,0.0,0.0,28.0,84.0,56.0,142.0,213.0,0.058823529411764705,0.1744186046511628,0.0,0.125,0.3488372093023256,0.0,0.2,0.1234567901234568,0.0,0.5294117647058824,0.2631578947368421,0.2222222222222222,0.625,0.5172413793103449,0.1,0.04820104958190502,0.09793193619449832,0.06706640169505275,0.29457570094232655,0.29525892693793965,17.18,438,digital_ad,True,rep_visit,0.2606
55,Shawn,Mckay,dermatology,medium_value,TERR_35,Virginia Beach,VA,private_practice,0.9,False,In-Person-Heavy,2.0,5.0,3.0,8.0,5.0,0.0,0.6,0.0,0.25,0.2,64.0,17.0,148.0,77.0,115.0,0.47058823529411764,0.2803738317757009,0.25,0.1875,0.16853932584269662,0.0,0.5,0.2068965517241379,0.2,0.29411764705882354,0.6382978723404256,0.6,0.125,0.3191489361702128,0.0,0.3021577138848373,0.07376098346154313,0.2638393105702105,0.5442551941282961,0.09181068456277086,24.97,317,email,True,rep_visit,0.3377
56,Nancy,Baker,endocrinology,high_value,TERR_42,Baltimore,MD,private_practice,0.5,False,In-Person-Heavy,14.0,13.0,2.0,2.0,4.0,0.0,0.23076923076923078,0.0,0.0,0.5,8.0,14.0,57.0,142.0,157.0,0.11764705882352941,0.1744186046511628,0.0,0.125,0.3448275862068966,0.0,0.4,0.16042780748663102,0.5,0.7647058823529411,0.6818181818181818,0.23076923076923078,0.875,0.7894736842105263,0.0,0.06043974582741122,0.09710521542814433,0.40917980940578597,0.4348580838494218,0.3448275743850783,27.65,254,email,True,rep_visit,0.2477
57,Vincent,White,cardiology,low_value,TERR_37,Portland,OR,hospital,1.6,True,In-Person-Heavy,1.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.8,0.0,171.0,,,123.0,71.0,0.29411764705882354,0.19607843137254904,0.8,0.0,0.0,0.0,0.3,0.297029702970297,0.0,0.0,0.0,0.0,0.0625,0.14925373134328357,0.0,0.5702281514815183,0.0,0.12366017039525584,0.0,0.04377736985468415,14.34,468,Do Not Contact,False,rep_visit,0.6412
58,Rita,Harrell,dermatology,high_value,TERR_12,New York,NY,private_practice,2.6,False,Digital-Heavy,1.0,5.0,7.0,15.0,2.0,0.0,0.4,0.2857142857142857,0.8666666666666667,0.0,85.0,14.0,3.0,23.0,99.0,0.8823529411764706,0.5660377358490566,0.8666666666666667,0.4375,0.9090909090909091,0.2857142857142857,0.2,0.23255813953488372,0.0,0.29411764705882354,0.6818181818181818,0.4,0.0625,0.2608695652173913,0.0,0.8079453956884166,0.4458248779020255,0.08956137168325284,0.436076791603446,0.06679078670746423,35.22,100,rep_visit,True,rep_visit,0.3717
59,Kenneth,Fowler,oncology,low_value,TERR_25,Virginia Beach,VA,private_practice,2.3,True,In-Person-Heavy,1.0,0.0,0.0,10.0,3.0,0.0,0.0,0.0,0.8,0.0,175.0,,,22.0,99.0,0.5882352941176471,0.5769230769230769,0.8,0.0,0.0,0.0,0.3,0.23255813953488372,0.0,0.0,0.0,0.0,0.0625,0.14634146341463417,0.0,0.7099457657105476,0.0,0.11036715530061336,0.0,0.043176906340658135,16.77,440,Do Not Contact,False,rep_visit,0.6788
60,Chelsea,Hernandez,dermatology,medium_value,TERR_39,Phoenix,AZ,private_practice,1.0,False,Digital-Heavy,6.0,9.0,7.0,4.0,5.0,0.0,0.1111111111111111,0.14285714285714285,0.75,0.2,25.0,168.0,60.0,52.0,4.0,0.23529411764705882,0.36585365853658536,0.75,0.4375,0.3333333333333333,0.14285714285714285,0.5,0.8823529411764706,0.2,0.5294117647058824,0.15151515151515152,0.1111111111111111,0.375,0.5454545454545454,0.0,0.5637065174548253,0.24343307132566327,0.4031077182575383,0.2064725130641526,0.19048577536256742,31.34,174,rep_visit,True,rep_visit,0.327
61,Kathryn,Ryan,dermatology,medium_value,TERR_29,Columbus,OH,private_practice,4.7,False,Mixed,3.0,4.0,3.0,3.0,7.0,0.0,0.5,0.6666666666666666,0.0,0.42857142857142855,78.0,129.0,151.0,60.0,16.0,0.17647058823529413,0.3333333333333333,0.0,0.1875,0.16574585635359115,0.6666666666666666,0.7,0.6521739130434783,0.42857142857142855,0.23529411764705882,0.18867924528301888,0.5,0.1875,0.2777777777777778,0.0,0.10544414177941412,0.4636903507690189,0.5311475600585047,0.38073645886459323,0.0962842218182973,29.71,214,webinar,True,rep_visit,0.4161
62,Kimberly,Moreno,endocrinology,medium_value,TERR_46,Phoenix,AZ,private_practice,3.1,True,Mixed,5.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,0.2857142857142857,0.0,39.0,,,67.0,46.0,0.4117647058823529,0.30927835051546393,0.2857142857142857,0.0,0.0,0.0,0.3,0.39473684210526316,0.0,0.0,0.0,0.0,0.3125,0.4347826086956522,0.0,0.31679860026991236,0.0,0.14380583471866842,0.0,0.1546633603819415,12.65,477,Do Not Contact,False,rep_visit,0.5859
63,Aaron,Nguyen,endocrinology,low_value,TERR_30,Mesa,AZ,private_practice,0.8,False,In-Person-Heavy,2.0,3.0,3.0,3.0,4.0,0.0,1.0,0.6666666666666666,0.6666666666666666,0.0,65.0,21.0,240.0,122.0,39.0,0.17647058823529413,0.19736842105263158,0.6666666666666666,0.1875,0.1111111111111111,0.6666666666666666,0.4,0.4347826086956522,0.0,0.17647058823529413,0.5882352941176471,1.0,0.125,0.31578947368421056,0.0,0.46791566713495064,0.45242553176198813,0.17286842104713196,0.7437588929216893,0.09111801661497013,36.99,71,email,True,rep_visit,0.4449
64,Andrew,Hickman,oncology,medium_value,TERR_34,Milwaukee,WI,cancer_center,4.4,False,Digital-Heavy,6.0,2.0,9.0,4.0,3.0,0.0,0.5,0.4444444444444444,1.0,0.0,51.0,23.0,37.0,45.0,7.0,0.23529411764705882,0.4,1.0,0.5625,0.44776119402985076,0.4444444444444444,0.3,0.8108108108108107,0.0,0.11764705882352941,0.5660377358490566,0.5,0.375,0.37037037037037035,0.0,0.7171864533312075,0.46969068910591355,0.22959369609155722,0.43406440944100977,0.15438619194609704,38.63,49,rep_visit,True,rep_visit,0.4225
65,Natasha,Decker,oncology,medium_value,TERR_04,San Francisco,CA,cancer_center,3.4,False,Mixed,1.0,2.0,8.0,11.0,4.0,1.0,0.0,0.75,0.45454545454545453,1.0,129.0,11.0,50.0,73.0,148.0,0.6470588235294118,0.29126213592233013,0.45454545454545453,0.5,0.37499999999999994,0.75,0.4,0.16853932584269662,1.0,0.11764705882352941,0.7317073170731707,0.0,0.0625,0.18867924528301888,1.0,0.46093293578069716,0.6206664812833411,0.7037312783461422,0.17534385039005138,0.6376642909922727,52.16,2,webinar,True,rep_visit,0.6399
66,Kyle,Brown,oncology,high_value,TERR_27,Washington,DC,hospital,4.2,False,Digital-Heavy,3.0,8.0,8.0,5.0,1.0,0.0,0.0,0.5,0.2,0.0,93.0,99.0,52.0,18.0,78.0,0.29411764705882354,0.625,0.2,0.5,0.36585365853658536,0.5,0.1,0.2777777777777778,0.0,0.47058823529411764,0.23255813953488372,0.0,0.1875,0.24390243902439027,0.0,0.30721018162250174,0.47234114938517613,0.07807916115310681,0.14585937441258134,0.08929966358223067,20.69,404,phone_call,True,rep_visit,0.4852
67,Natalie,Arroyo,endocrinology,low_value,TERR_37,Jacksonville,FL,private_practice,6.0,False,In-Person-Heavy,1.0,0.0,8.0,3.0,2.0,0.0,0.0,0.25,0.6666666666666666,0.5,149.0,,4.0,43.0,21.0,0.17647058823529413,0.410958904109589,0.6666666666666666,0.5,0.8823529411764706,0.25,0.2,0.5882352941176471,0.5,0.0,0.0,0.0,0.0625,0.16759776536312848,0.0,0.5119546412819393,0.4323956184924237,0.4557753690710378,0.0,0.047559619084093896,26.87,268,rep_visit,True,rep_visit,0.4372
68,Christopher,Tucker,cardiology,high_value,TERR_43,Oakland,CA,clinic,0.5,False,Digital-Heavy,11.0,7.0,7.0,4.0,5.0,0.2727272727272727,0.42857142857142855,0.42857142857142855,0.25,0.4,9.0,78.0,23.0,4.0,35.0,0.23529411764705882,0.8823529411764706,0.25,0.4375,0.5660377358490566,0.42857142857142855,0.5,0.46153846153846145,0.4,0.4117647058823529,0.2777777777777778,0.42857142857142855,0.6875,0.7692307692307692,0.2727272727272727,0.37732148538764587,0.45877246279754197,0.4334940395637412,0.39398339612473593,0.4613951447984875,42.64,24,digital_ad,True,rep_visit,0.239
69,Chad,Hodges,dermatology,medium_value,TERR_08,Louisville,KY,private_practice,3.5,False,Mixed,0.0,4.0,4.0,5.0,3.0,0.0,0.25,0.5,0.4,0.3333333333333333,,7.0,66.0,53.0,150.0,0.29411764705882354,0.3614457831325301,0.4,0.25,0.3125,0.5,0.3,0.16666666666666666,0.3333333333333333,0.23529411764705882,0.8108108108108107,0.25,0.0,0.0,0.0,0.3700210779724046,0.4093260111199699,0.2920340456060987,0.3625706313959274,0.0,26.69,271,phone_call,True,rep_visit,0.5565
70,Katie,Anderson,oncology,low_value,TERR_41,San Antonio,TX,cancer_center,3.1,False,Digital-Heavy,7.0,5.0,1.0,1.0,2.0,0.14285714285714285,0.6,0.0,0.0,0.0,71.0,2.0,164.0,150.0,140.0,0.058823529411764705,0.16666666666666666,0.0,0.0625,0.15463917525773196,0.0,0.2,0.1764705882352941,0.0,0.29411764705882354,0.9375,0.6,0.4375,0.297029702970297,0.14285714285714285,0.04660272276695396,0.044887763079719395,0.07799700708095988,0.6059459332292995,0.23594783782594198,21.05,390,email,True,email,0.1575
71,Thomas,Pierce,endocrinology,low_value,TERR_36,San Jose,CA,clinic,3.5,False,In-Person-Heavy,6.0,14.0,5.0,0.0,2.0,0.16666666666666666,0.42857142857142855,0.0,0.0,0.0,35.0,10.0,109.0,,21.0,0.0,0.0,0.0,0.3125,0.21582733812949642,0.0,0.2,0.5882352941176471,0.0,0.8235294117647058,0.75,0.42857142857142855,0.375,0.46153846153846145,0.16666666666666666,0.0,0.1095182520334646,0.16289636672218377,0.5770190116540479,0.270809942279242,23.14,351,email,True,rep_visit,0.2532
72,Joseph,Brennan,dermatology,high_value,TERR_49,Sacramento,CA,clinic,1.1,False,Mixed,2.0,6.0,8.0,7.0,6.0,0.0,0.0,0.25,0.5714285714285714,0.0,67.0,21.0,9.0,29.0,87.0,0.4117647058823529,0.5084745762711864,0.5714285714285714,0.5,0.7692307692307692,0.25,0.6,0.25641025641025644,0.0,0.35294117647058826,0.5882352941176471,0.0,0.125,0.30927835051546393,0.0,0.5252291364925948,0.40907161859098856,0.17770243481408285,0.1947169769604999,0.08977552615943879,26.57,277,rep_visit,True,rep_visit,0.5394
73,Rodney,Lewis,endocrinology,low_value,TERR_37,Jacksonville,FL,private_practice,1.6,False,In-Person-Heavy,0.0,4.0,6.0,13.0,2.0,0.0,0.5,0.8333333333333334,0.3076923076923077,0.5,,18.0,1.0,30.0,39.0,0.7647058823529411,0.5,0.3076923076923077,0.375,0.9677419354838709,0.8333333333333334,0.2,0.4347826086956522,0.5,0.23529411764705882,0.625,0.5,0.0,0.0,0.0,0.44242836297060323,0.765686416367835,0.42413585616126487,0.4706988867863079,0.0,38.81,47,phone_call,True,rep_visit,0.3242
74,Amber,Blair,primary_care,low_value,TERR_35,Raleigh,NC,clinic,1.0,False,Digital-Heavy,2.0,2.0,5.0,0.0,1.0,0.0,0.5,0.2,0.0,1.0,74.0,206.0,15.0,,122.0,0.0,0.0,0.0,0.3125,0.6666666666666666,0.2,0.1,0.19736842105263158,1.0,0.11764705882352941,0.1271186440677966,0.5,0.125,0.28846153846153844,0.0,0.0,0.3196257808295843,0.6472580302483619,0.34356624557656384,0.08548342927036026,26.29,281,webinar,True,rep_visit,0.4466
75,James,Collins,primary_care,medium_value,TERR_19,Arlington,TX,private_practice,0.5,False,Mixed,4.0,5.0,2.0,0.0,3.0,0.0,0.2,0.0,0.0,0.0,226.0,23.0,114.0,,186.0,0.0,0.0,0.0,0.125,0.20833333333333334,0.0,0.3,0.1388888888888889,0.0,0.29411764705882354,0.5660377358490566,0.2,0.25,0.1171875,0.0,0.0,0.06896226267351038,0.09105403961995474,0.29505309676821595,0.07617666519129429,10.61,487,email,True,rep_visit,0.3925
76,Wanda,Santos,endocrinology,high_value,TERR_12,Dallas,TX,private_practice,0.5,False,In-Person-Heavy,10.0,14.0,7.0,2.0,1.0,0.0,0.21428571428571427,0.2857142857142857,0.0,0.0,16.0,24.0,8.0,151.0,66.0,0.11764705882352941,0.16574585635359115,0.0,0.4375,0.7894736842105263,0.2857142857142857,0.1,0.3125,0.0,0.8235294117647058,0.5555555555555556,0.21428571428571427,0.625,0.6521739130434783,0.0,0.058651562512341666,0.42116170097275685,0.0852383333450751,0.41140807494380244,0.26450407747503807,24.84,320,phone_call,True,rep_visit,0.2228
77,Samuel,Holmes,endocrinology,low_value,TERR_05,Sacramento,CA,hospital,2.7,False,In-Person-Heavy,2.0,5.0,2.0,1.0,2.0,0.0,0.2,0.0,0.0,0.0,52.0,158.0,78.0,221.0,94.0,0.058823529411764705,0.1195219123505976,0.0,0.125,0.2777777777777778,0.0,0.2,0.24193548387096778,0.0,0.29411764705882354,0.1595744680851064,0.2,0.125,0.36585365853658536,0.0,0.036882221240966746,0.08328060705744696,0.09149483154004848,0.2112468096876077,0.10144045847122016,10.57,488,email,True,rep_visit,0.3265
78,David,Walker,endocrinology,low_value,TERR_36,Nashville,TN,private_practice,4.4,False,Digital-Heavy,2.0,2.0,4.0,8.0,1.0,0.0,0.5,0.25,0.375,0.0,16.0,53.0,112.0,21.0,290.0,0.47058823529411764,0.5882352941176471,0.375,0.25,0.2112676056338028,0.25,0.1,0.09375,0.0,0.11764705882352941,0.3614457831325301,0.5,0.125,0.6521739130434783,0.0,0.4388536212131528,0.24201399383656494,0.0401355485356749,0.39188078970565676,0.16047515938823542,25.19,313,rep_visit,True,rep_visit,0.5593
79,Matthew,Chapman,primary_care,medium_value,TERR_47,Jacksonville,FL,private_practice,2.7,False,In-Person-Heavy,4.0,7.0,5.0,2.0,3.0,0.0,0.0,0.2,1.0,0.6666666666666666,142.0,7.0,17.0,190.0,36.0,0.11764705882352941,0.13636363636363638,1.0,0.3125,0.6382978723404256,0.2,0.3,0.45454545454545453,0.6666666666666666,0.4117647058823529,0.8108108108108107,0.0,0.25,0.1744186046511628,0.0,0.6383514188880868,0.3137765848259336,0.5466427596484414,0.252847218958019,0.08797681237980015,34.91,107,rep_visit,True,rep_visit,0.3825
80,Jerry,Robinson,primary_care,high_value,TERR_38,San Antonio,TX,clinic,3.4,False,In-Person-Heavy,2.0,1.0,12.0,6.0,7.0,0.5,0.0,0.75,1.0,0.0,242.0,29.0,44.0,4.0,21.0,0.35294117647058826,0.8823529411764706,1.0,0.75,0.4054054054054054,0.75,0.7,0.5882352941176471,0.0,0.058823529411764705,0.5084745762711864,0.0,0.125,0.11029411764705882,0.5,0.8411173814019393,0.6789500532732229,0.2669252848089864,0.11707809919229599,0.3416271317744539,43.85,13,rep_visit,True,rep_visit,0.5194
81,Chad,Welch,dermatology,high_value,TERR_08,New Orleans,LA,private_practice,0.5,False,Digital-Heavy,12.0,11.0,3.0,0.0,4.0,0.0,0.2727272727272727,0.3333333333333333,0.0,0.0,53.0,16.0,32.0,,86.0,0.0,0.0,0.0,0.1875,0.48387096774193555,0.3333333333333333,0.4,0.25862068965517243,0.0,0.6470588235294118,0.6521739130434783,0.2727272727272727,0.75,0.3614457831325301,0.0,0.0,0.33403004112577517,0.13654662389927488,0.42884577166647786,0.23056777199599435,22.61,364,email,True,rep_visit,0.276
82,Jeremy,Whitehead,dermatology,low_value,TERR_07,Oklahoma City,OK,private_practice,1.3,True,Digital-Heavy,2.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,1.0,0.5,295.0,,,52.0,120.0,0.11764705882352941,0.36585365853658536,1.0,0.0,0.0,0.0,0.4,0.2,0.5,0.0,0.0,0.0,0.125,0.0923076923076923,0.0,0.68566862613824,0.0,0.41733896864403347,0.0,0.045039613441271734,21.94,380,Do Not Contact,False,rep_visit,0.5336
83,Michele,Jones,dermatology,high_value,TERR_26,Denver,CO,clinic,0.5,False,Mixed,4.0,3.0,6.0,5.0,8.0,0.0,0.0,0.0,0.2,0.75,106.0,247.0,37.0,80.0,4.0,0.29411764705882354,0.27272727272727276,0.2,0.375,0.44776119402985076,0.0,0.8,0.8823529411764706,0.75,0.17647058823529413,0.10830324909747294,0.0,0.25,0.22058823529411764,0.0,0.23457712556580532,0.17034295384660347,0.7876919716933594,0.05904650308258574,0.09749625885119985,25.46,304,webinar,True,rep_visit,0.3167
84,John,Caldwell,cardiology,high_value,TERR_20,Memphis,TN,private_practice,5.2,False,Digital-Heavy,1.0,4.0,8.0,8.0,1.0,0.0,0.5,0.375,0.875,0.0,133.0,11.0,25.0,1.0,30.0,0.47058823529411764,0.9677419354838709,0.875,0.5,0.5454545454545454,0.375,0.1,0.5,0.0,0.23529411764705882,0.7317073170731707,0.5,0.0625,0.18404907975460122,0.0,0.8099808812958537,0.4361522566459086,0.12389786318170384,0.49270024522991773,0.05095161950846137,36.43,80,rep_visit,True,rep_visit,0.3798
85,Jason,Anderson,dermatology,low_value,TERR_49,Oklahoma City,OK,hospital,0.5,False,Digital-Heavy,2.0,5.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.7142857142857143,186.0,17.0,158.0,,44.0,0.0,0.0,0.0,0.0625,0.1595744680851064,0.0,0.7,0.4054054054054054,0.7142857142857143,0.29411764705882354,0.6382978723404256,0.0,0.125,0.1388888888888889,0.0,0.0,0.04590534228138543,0.6476272327253387,0.1928003913096714,0.05464391828957381,17.78,431,webinar,True,rep_visit,0.3886
86,Selena,Duncan,primary_care,high_value,TERR_44,Minneapolis,MN,private_practice,1.8,False,In-Person-Heavy,1.0,12.0,8.0,3.0,3.0,0.0,0.0,0.25,0.0,0.3333333333333333,185.0,7.0,56.0,46.0,66.0,0.17647058823529413,0.39473684210526316,0.0,0.5,0.3488372093023256,0.25,0.3,0.3125,0.3333333333333333,0.7058823529411765,0.8108108108108107,0.0,0.0625,0.13953488372093023,0.0,0.11810457260310542,0.3223931259340273,0.3221025688123655,0.31404070018554997,0.04177349742996939,20.99,395,phone_call,True,rep_visit,0.3014
87,Thomas,Mueller,dermatology,medium_value,TERR_37,Kansas City,MO,private_practice,1.4,False,Mixed,5.0,7.0,0.0,0.0,7.0,0.2,0.2857142857142857,0.0,0.0,0.5714285714285714,35.0,43.0,,,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.3225806451612903,0.5714285714285714,0.4117647058823529,0.410958904109589,0.2857142857142857,0.3125,0.46153846153846145,0.2,0.0,0.0,0.5468703642225553,0.3377635197124564,0.2773315943416486,23.68,339,webinar,True,rep_visit,0.4164
88,Lindsey,Lee,cardiology,low_value,TERR_47,Raleigh,NC,hospital,4.5,False,Digital-Heavy,2.0,5.0,9.0,7.0,0.0,0.0,0.0,0.3333333333333333,0.42857142857142855,0.0,212.0,105.0,38.0,21.0,,0.4117647058823529,0.5882352941176471,0.42857142857142855,0.5625,0.4411764705882353,0.3333333333333333,0.0,0.0,0.0,0.29411764705882354,0.2222222222222222,0.0,0.125,0.12396694214876033,0.0,0.45799481807645237,0.4032488006958193,0.0,0.107012183256128,0.051567249248397354,19.24,421,rep_visit,True,rep_visit,0.6427
89,Collin,Jordan,primary_care,low_value,TERR_16,Nashville,TN,clinic,4.6,True,In-Person-Heavy,6.0,0.0,0.0,0.0,4.0,0.16666666666666666,0.0,0.0,0.0,0.0,8.0,,,,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.20134228187919462,0.0,0.0,0.0,0.0,0.375,0.7894736842105263,0.16666666666666666,0.0,0.0,0.12473672355575487,0.0,0.3384249904145603,10.89,486,Do Not Contact,False,rep_visit,0.3946
90,Rodney,Owens,primary_care,low_value,TERR_16,San Diego,CA,hospital,2.7,True,Digital-Heavy,2.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,66.0,,,84.0,21.0,0.23529411764705882,0.2631578947368421,0.0,0.0,0.0,0.0,0.6,0.5882352941176471,0.0,0.0,0.0,0.0,0.125,0.3125,0.0,0.103213774226416,0.0,0.2461195011916259,0.0,0.09043977924941524,8.77,497,Do Not Contact,False,rep_visit,0.3636
91,Jessica,Nunez,endocrinology,high_value,TERR_08,Cleveland,OH,private_practice,3.5,False,Digital-Heavy,1.0,2.0,9.0,8.0,7.0,0.0,0.0,0.8888888888888888,0.5,0.42857142857142855,50.0,225.0,81.0,28.0,25.0,0.47058823529411764,0.5172413793103449,0.5,0.5625,0.27027027027027023,0.8888888888888888,0.7,0.5454545454545454,0.42857142857142855,0.11764705882352941,0.11764705882352941,0.0,0.0625,0.37499999999999994,0.0,0.49743555117256905,0.6934317632143298,0.5091437169894354,0.04873435238850493,0.09032267443410781,34.15,128,phone_call,True,rep_visit,0.6942
92,Tracey,Garcia,endocrinology,low_value,TERR_27,Indianapolis,IN,private_practice,0.5,False,Digital-Heavy,1.0,7.0,2.0,3.0,3.0,0.0,0.2857142857142857,0.5,0.0,0.3333333333333333,198.0,29.0,161.0,74.0,44.0,0.17647058823529413,0.28846153846153844,0.0,0.125,0.15706806282722513,0.5,0.3,0.4054054054054054,0.3333333333333333,0.4117647058823529,0.5084745762711864,0.2857142857142857,0.0625,0.13157894736842105,0.0,0.09619228848517819,0.35127117833055777,0.34125819170438876,0.357869706578964,0.04013310938304594,22.24,373,email,True,rep_visit,0.2989
93,Richard,Morgan,primary_care,medium_value,TERR_46,Sacramento,CA,private_practice,0.5,False,Mixed,6.0,11.0,2.0,0.0,5.0,0.0,0.2727272727272727,0.0,0.0,0.4,35.0,59.0,249.0,,23.0,0.0,0.0,0.0,0.125,0.1075268817204301,0.0,0.5,0.5660377358490566,0.4,0.6470588235294118,0.33707865168539325,0.2727272727272727,0.375,0.46153846153846145,0.0,0.0,0.04817756921295729,0.45504013456702924,0.3638781201579273,0.17318360816295736,20.7,403,webinar,True,rep_visit,0.2949
